NaN,NaN,NaN,NaN,NaN,NaN,0.000,-0.000,0.001,0.001,0.000,0.000,0.000,0.001,-0.002,0.002,0.001,0.001,-0.000,-0.000,0.001,0.000,0.000,-0.000,-0.000,-0.000,-0.000,-0.002,0.003,0.000,-0.001,-0.000,NaN,-0.001,0.001,0.002,-0.001,0.001,-0.001,0.002,0.000,-0.000,0.001,-0.000,0.000,0.001,-0.000,0.000,0.001,-0.000,0.000,0.000,0.001,-0.000,0.001,0.001,-0.001,0.000,0.000,NaN,NaN,NaN,NaN,NaN,375669444.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.001,0.000,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.001,-0.000,0.000,-0.000,0.000,0.003,0.002,-0.001,-0.000,-0.001,-0.000,-0.000,-0.000,-0.000,-0.001,-0.001,0.001,NaN,-0.001,-0.001,-0.001,-0.000,0.000,0.001,0.000,0.001,0.001,-0.002,0.000,-0.002,-0.000,-0.001,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,0.001,-0.001,-0.000,-0.001,NaN,NaN,NaN,NaN,NaN,375669474.000
NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.001,0.001,-0.001,0.000,0.001,0.001,-0.000,0.000,-0.000,-0.000,0.001,0.002,0.000,0.000,-0.000,-0.000,0.000,-0.001,0.000,NaN,0.001,0.002,0.001,-0.000,-0.001,0.001,0.000,-0.000,-0.001,0.002,-0.001,-0.001,-0.001,0.002,0.001,0.001,0.002,0.000,-0.001,-0.000,-0.000,-0.000,0.000,0.000,0.000,-0.001,NaN,NaN,NaN,NaN,NaN,375669509.000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375669560.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.000,-0.000,-0.001,-0.001,0.001,0.000,-0.001,0.001,0.001,-0.001,-0.000,0.001,0.000,0.000,0.000,-0.003,-0.001,0.001,0.001,-0.000,0.000,-0.000,0.000,0.002,0.002,0.000,NaN,-0.003,-0.000,-0.000,-0.001,-0.000,-0.001,-0.002,0.001,-0.001,-0.000,0.001,0.001,-0.000,0.000,0.001,0.001,-0.001,0.001,-0.000,-0.001,-0.002,0.000,-0.002,-0.001,-0.000,-0.001,NaN,NaN,NaN,NaN,NaN,375669612.000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375669663.000
NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.000,0.001,-0.002,0.000,-0.001,0.001,0.001,-0.000,-0.001,0.001,-0.001,-0.000,-0.002,0.000,0.000,0.000,-0.001,-0.000,-0.001,0.001,0.000,0.001,-0.001,0.001,0.002,NaN,-0.004,0.001,-0.000,0.000,0.001,0.001,-0.000,0.001,-0.001,-0.002,-0.001,0.002,0.000,0.001,0.001,-0.000,0.001,0.001,0.001,-0.000,-0.002,-0.001,-0.001,0.000,0.002,-0.000,NaN,NaN,NaN,NaN,NaN,375669715.000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375669767.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.001,-0.000,0.000,-0.001,0.001,-0.000,-0.001,-0.000,0.000,0.000,-0.000,0.000,0.001,0.000,-0.000,-0.001,0.001,0.000,-0.001,0.001,0.001,0.001,0.001,-0.000,0.001,0.004,NaN,-0.001,0.002,0.001,0.000,-0.002,0.000,0.000,-0.001,-0.001,0.002,-0.000,-0.001,0.000,-0.000,-0.000,-0.001,0.000,-0.000,0.000,-0.000,-0.001,0.001,-0.001,0.001,0.001,0.001,NaN,NaN,NaN,NaN,NaN,375669819.000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375669871.000
