NaN,NaN,NaN,NaN,NaN,NaN,-0.000,-0.000,0.001,-0.000,0.000,0.000,-0.001,-0.001,-0.001,0.000,0.001,-0.001,0.001,-0.000,-0.000,-0.000,0.000,0.000,-0.001,-0.001,-0.000,0.000,0.001,0.000,0.000,0.000,NaN,-0.000,-0.001,-0.000,-0.001,-0.000,-0.000,0.001,0.002,-0.001,0.001,-0.000,-0.000,-0.001,-0.001,0.001,-0.000,-0.001,0.002,0.000,-0.001,-0.002,-0.000,-0.000,0.000,0.000,-0.001,NaN,NaN,NaN,NaN,NaN,375754160.000
NaN,NaN,NaN,NaN,NaN,NaN,0.011,0.013,0.014,0.015,0.017,0.016,0.020,0.021,0.023,0.022,0.023,0.027,0.024,0.027,0.028,0.029,0.030,0.029,0.030,0.032,0.033,0.032,0.032,0.032,0.032,0.032,NaN,0.034,0.035,0.037,0.034,0.034,0.035,0.034,0.031,0.034,0.032,0.034,0.032,0.032,0.030,0.030,0.028,0.028,0.025,0.026,0.025,0.022,0.021,0.020,0.018,0.017,0.016,NaN,NaN,NaN,NaN,NaN,375754191.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.011,-0.018,-0.024,-0.024,-0.020,-0.015,-0.005,0.005,0.017,0.028,0.036,0.037,0.035,0.026,0.016,0.000,-0.013,-0.029,-0.038,-0.044,-0.042,-0.038,-0.024,-0.010,0.007,0.023,NaN,0.043,0.047,0.042,0.032,0.020,0.000,-0.016,-0.030,-0.038,-0.045,-0.043,-0.034,-0.023,-0.010,0.005,0.017,0.029,0.032,0.031,0.028,0.020,0.011,0.002,-0.008,-0.014,-0.016,NaN,NaN,NaN,NaN,NaN,375754211.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.016,-0.019,-0.023,-0.020,-0.014,-0.008,0.002,0.015,0.022,0.031,0.036,0.036,0.032,0.023,0.011,-0.003,-0.017,-0.031,-0.039,-0.046,-0.046,-0.037,-0.026,-0.011,0.006,0.020,NaN,0.041,0.048,0.045,0.039,0.028,0.012,-0.001,-0.017,-0.029,-0.041,-0.043,-0.042,-0.033,-0.025,-0.012,0.003,0.015,0.024,0.029,0.030,0.028,0.024,0.017,0.008,-0.002,-0.008,NaN,NaN,NaN,NaN,NaN,375754263.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.017,-0.015,-0.015,-0.009,-0.001,0.007,0.016,0.026,0.030,0.035,0.033,0.027,0.019,0.007,-0.005,-0.018,-0.030,-0.041,-0.043,-0.045,-0.038,-0.032,-0.017,-0.003,0.012,0.028,NaN,0.045,0.050,0.045,0.038,0.025,0.012,-0.004,-0.019,-0.030,-0.038,-0.042,-0.042,-0.036,-0.025,-0.017,-0.003,0.008,0.018,0.025,0.030,0.030,0.026,0.023,0.013,0.006,-0.001,NaN,NaN,NaN,NaN,NaN,375754316.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.016,-0.013,-0.008,-0.002,0.006,0.016,0.023,0.029,0.032,0.034,0.030,0.023,0.013,0.002,-0.011,-0.024,-0.035,-0.042,-0.043,-0.043,-0.038,-0.027,-0.013,0.001,0.015,0.029,NaN,0.041,0.047,0.045,0.036,0.026,0.013,-0.004,-0.015,-0.028,-0.037,-0.042,-0.044,-0.039,-0.030,-0.021,-0.008,0.005,0.015,0.022,0.027,0.028,0.027,0.024,0.017,0.010,0.003,NaN,NaN,NaN,NaN,NaN,375754366.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.016,-0.016,-0.015,-0.008,-0.003,0.004,0.014,0.022,0.028,0.031,0.030,0.025,0.018,0.007,-0.005,-0.020,-0.028,-0.038,-0.041,-0.039,-0.035,-0.024,-0.010,0.001,0.015,0.028,NaN,0.040,0.043,0.037,0.028,0.017,0.002,-0.012,-0.023,-0.034,-0.040,-0.040,-0.036,-0.028,-0.017,-0.005,0.006,0.018,0.024,0.027,0.027,0.024,0.019,0.013,0.005,-0.002,-0.007,NaN,NaN,NaN,NaN,NaN,375754418.000
NaN,NaN,NaN,NaN,NaN,NaN,0.002,0.005,0.011,0.019,0.024,0.027,0.029,0.029,0.026,0.021,0.011,0.000,-0.009,-0.019,-0.028,-0.037,-0.043,-0.045,-0.041,-0.039,-0.028,-0.020,-0.007,0.007,0.021,0.032,NaN,0.044,0.048,0.046,0.041,0.031,0.023,0.012,-0.002,-0.015,-0.028,-0.035,-0.040,-0.039,-0.038,-0.036,-0.026,-0.020,-0.007,0.001,0.009,0.016,0.020,0.023,0.024,0.022,0.017,NaN,NaN,NaN,NaN,NaN,375754470.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.002,0.003,0.009,0.016,0.023,0.026,0.029,0.029,0.028,0.023,0.014,0.003,-0.006,-0.018,-0.026,-0.036,-0.042,-0.044,-0.041,-0.037,-0.026,-0.018,-0.003,0.009,0.022,0.033,NaN,0.045,0.048,0.045,0.040,0.028,0.016,0.002,-0.012,-0.021,-0.033,-0.039,-0.041,-0.042,-0.037,-0.031,-0.020,-0.012,0.000,0.010,0.016,0.025,0.026,0.027,0.022,0.019,0.013,NaN,NaN,NaN,NaN,NaN,375754522.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.008,-0.005,0.001,0.008,0.017,0.023,0.027,0.032,0.032,0.029,0.023,0.015,0.003,-0.009,-0.020,-0.030,-0.038,-0.044,-0.046,-0.042,-0.035,-0.023,-0.010,0.002,0.017,0.028,NaN,0.045,0.049,0.046,0.039,0.029,0.019,0.004,-0.008,-0.021,-0.034,-0.039,-0.042,-0.041,-0.037,-0.030,-0.019,-0.008,0.002,0.009,0.019,0.024,0.027,0.027,0.024,0.019,0.011,NaN,NaN,NaN,NaN,NaN,375754574.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.019,-0.018,-0.018,-0.013,-0.007,0.003,0.011,0.020,0.029,0.034,0.035,0.032,0.026,0.018,0.004,-0.009,-0.024,-0.034,-0.042,-0.047,-0.041,-0.038,-0.026,-0.011,0.003,0.018,NaN,0.041,0.049,0.046,0.042,0.035,0.023,0.008,-0.006,-0.023,-0.034,-0.039,-0.042,-0.041,-0.034,-0.025,-0.012,-0.000,0.012,0.019,0.026,0.027,0.028,0.024,0.018,0.010,0.003,NaN,NaN,NaN,NaN,NaN,375754625.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.009,-0.006,0.000,0.007,0.016,0.023,0.027,0.032,0.031,0.029,0.024,0.015,0.006,-0.007,-0.018,-0.030,-0.037,-0.042,-0.045,-0.043,-0.035,-0.026,-0.012,0.001,0.014,0.028,NaN,0.043,0.048,0.046,0.041,0.032,0.020,0.007,-0.008,-0.020,-0.030,-0.037,-0.042,-0.041,-0.037,-0.031,-0.020,-0.011,0.000,0.009,0.018,0.023,0.025,0.025,0.025,0.017,0.013,NaN,NaN,NaN,NaN,NaN,375754677.000
NaN,NaN,NaN,NaN,NaN,NaN,-0.013,-0.017,-0.023,-0.022,-0.019,-0.011,-0.002,0.010,0.020,0.032,0.035,0.036,0.032,0.024,0.011,-0.003,-0.018,-0.034,-0.042,-0.046,-0.043,-0.035,-0.021,-0.004,0.014,0.028,NaN,0.045,0.050,0.040,0.030,0.014,-0.003,-0.017,-0.034,-0.041,-0.048,-0.041,-0.032,-0.019,-0.005,0.009,0.018,0.032,0.033,0.034,0.026,0.019,0.010,-0.001,-0.010,-0.015,-0.016,NaN,NaN,NaN,NaN,NaN,375754727.000
