NaN,NaN,NaN,NaN,NaN,NaN,0.024739,0.025995,0.029202,0.031549,0.032961,0.036255,0.037091,0.039917,0.040456,0.044070,0.046571,0.047747,0.051046,0.050518,0.051205,0.053428,0.052456,0.053796,0.054874,0.055062,0.056169,0.056769,0.056307,0.057632,0.056517,0.055218,NaN,0.050809,0.054845,0.052612,0.051970,0.051661,0.051104,0.051052,0.049607,0.046424,0.046669,0.044630,0.044058,0.040493,0.039261,0.037610,0.032977,0.035094,0.030937,0.028313,0.025855,0.024936,0.024390,0.022365,0.020241,0.018165,0.016252,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.018603,0.022686,0.028132,0.032387,0.037131,0.038386,0.040923,0.041197,0.042338,0.041441,0.038337,0.035324,0.029385,0.023957,0.015403,0.007995,-0.001686,-0.007786,-0.019237,-0.028149,-0.036289,-0.041754,-0.049107,-0.055646,-0.062809,-0.063108,NaN,-0.069411,-0.067002,-0.066244,-0.060224,-0.055927,-0.050951,-0.042881,-0.035341,-0.027311,-0.019764,-0.009947,0.000235,0.007704,0.017625,0.022055,0.027111,0.034873,0.036716,0.038737,0.041381,0.040521,0.040099,0.036016,0.033440,0.028643,0.025741,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.025179,0.030283,0.033448,0.037085,0.042622,0.048129,0.051526,0.054043,0.057008,0.060645,0.063399,0.063105,0.065498,0.065338,0.062399,0.064018,0.060181,0.062132,0.055917,0.054062,0.051698,0.046262,0.041000,0.035412,0.030490,0.021001,NaN,0.009964,0.006288,-0.001102,-0.008808,-0.012520,-0.020235,-0.023624,-0.030819,-0.037074,-0.042104,-0.046316,-0.047969,-0.050391,-0.050376,-0.056879,-0.057101,-0.057237,-0.055905,-0.055814,-0.054477,-0.051907,-0.047536,-0.047374,-0.043396,-0.037724,-0.033020,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.012652,0.018056,0.019719,0.025723,0.030077,0.032821,0.039098,0.044118,0.046590,0.051719,0.054970,0.057853,0.062638,0.064745,0.065588,0.066024,0.068745,0.067445,0.069301,0.067675,0.064995,0.065206,0.058393,0.059474,0.055601,0.049914,NaN,0.039793,0.034574,0.030863,0.024103,0.020251,0.013015,0.006766,0.001186,-0.004088,-0.008976,-0.014633,-0.019174,-0.021655,-0.026245,-0.030242,-0.033836,-0.036084,-0.038533,-0.040230,-0.038537,-0.040876,-0.038997,-0.038516,-0.037729,-0.035168,-0.031771,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-0.030106,-0.034014,-0.037289,-0.037957,-0.038296,-0.036381,-0.033370,-0.029761,-0.023123,-0.016461,-0.007232,0.001724,0.010592,0.022815,0.033228,0.043057,0.049392,0.060139,0.070085,0.075733,0.077375,0.081170,0.083051,0.083858,0.077203,0.073012,NaN,0.058227,0.050255,0.039424,0.027969,0.015705,0.005205,-0.006602,-0.019692,-0.030372,-0.039998,-0.049598,-0.057406,-0.062386,-0.064847,-0.064195,-0.065764,-0.065462,-0.060967,-0.055334,-0.050272,-0.044364,-0.037130,-0.030031,-0.022874,-0.015067,-0.009405,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-0.017379,-0.023296,-0.030970,-0.036519,-0.042557,-0.045824,-0.050931,-0.054911,-0.056745,-0.057333,-0.056265,-0.055874,-0.050440,-0.043865,-0.037049,-0.030211,-0.019763,-0.010912,0.000926,0.011972,0.021880,0.034727,0.042895,0.054027,0.061351,0.066380,NaN,0.079673,0.084605,0.083947,0.084346,0.080703,0.079283,0.071396,0.065397,0.058774,0.050675,0.038930,0.027657,0.018335,0.008786,-0.000746,-0.009796,-0.019514,-0.026202,-0.032259,-0.036267,-0.038837,-0.040912,-0.042456,-0.040517,-0.038403,-0.034770,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-0.016174,-0.015491,-0.015111,-0.016929,-0.015102,-0.013553,-0.010861,-0.009166,-0.007288,-0.002376,-0.000082,0.002245,0.005121,0.010572,0.015851,0.017697,0.023573,0.028119,0.033715,0.035903,0.039388,0.043103,0.046080,0.052168,0.053805,0.057077,NaN,0.064587,0.069262,0.070219,0.072916,0.071881,0.076105,0.075676,0.077783,0.077563,0.079474,0.077763,0.074816,0.075381,0.071484,0.072125,0.068380,0.064207,0.064127,0.060013,0.056606,0.052209,0.046221,0.041903,0.038921,0.033247,0.028469,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.009989,0.007130,0.003248,-0.003038,-0.008535,-0.018075,-0.026934,-0.035946,-0.042900,-0.049459,-0.056570,-0.063565,-0.065533,-0.072231,-0.071337,-0.073907,-0.070656,-0.067806,-0.060343,-0.056995,-0.046269,-0.037995,-0.027733,-0.017286,-0.005604,0.005737,NaN,0.030470,0.040137,0.049835,0.061702,0.065186,0.071139,0.074758,0.079527,0.081878,0.080747,0.076790,0.072675,0.066180,0.060641,0.051823,0.043051,0.033984,0.025294,0.014964,0.006256,-0.000585,-0.006367,-0.011867,-0.016595,-0.020474,-0.022554,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.023198,0.022450,0.023641,0.019704,0.016913,0.011876,0.007611,-0.000376,-0.006234,-0.012705,-0.021367,-0.029653,-0.038601,-0.045305,-0.051097,-0.057109,-0.061271,-0.065042,-0.065554,-0.067978,-0.067186,-0.065322,-0.059947,-0.054601,-0.049673,-0.038872,NaN,-0.022152,-0.013033,-0.001161,0.007359,0.016242,0.027277,0.035161,0.042453,0.049661,0.058055,0.059186,0.060270,0.062812,0.059820,0.060180,0.055299,0.053329,0.045852,0.039874,0.032702,0.027210,0.022069,0.014157,0.007216,0.002082,-0.002228,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-0.007712,-0.011151,-0.015170,-0.018782,-0.021121,-0.024195,-0.029350,-0.032614,-0.037231,-0.041746,-0.045452,-0.049421,-0.053422,-0.058493,-0.061921,-0.061316,-0.065813,-0.067486,-0.070549,-0.072641,-0.072057,-0.074463,-0.072460,-0.071052,-0.071545,-0.070702,NaN,-0.066872,-0.061821,-0.059803,-0.056482,-0.056501,-0.049226,-0.046361,-0.042014,-0.038854,-0.033129,-0.028628,-0.025821,-0.021498,-0.015117,-0.011748,-0.007709,-0.001098,0.001468,0.002936,0.006934,0.008793,0.012517,0.013401,0.015873,0.014294,0.015593,NaN,NaN,NaN,NaN,NaN
