NaN,NaN,NaN,NaN,NaN,NaN,-0.000815,-0.001500,0.000603,0.000575,-0.000082,-0.001500,0.001347,0.000210,0.000325,0.000902,0.000034,-0.000540,0.001164,0.001796,0.000773,-0.000860,0.000438,0.000247,-0.000530,-0.000589,0.001187,0.000261,-0.000067,-0.000682,0.000335,-0.000141,NaN,-0.002119,-0.002171,-0.001144,0.000718,0.002184,0.001482,0.000755,-0.000464,-0.000079,0.001098,0.001356,0.000450,-0.001000,-0.000147,0.000179,-0.000805,-0.000429,0.000187,-0.000153,-0.000279,0.000127,-0.000107,0.000679,0.000870,0.000563,-0.002205,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.032968,0.040117,0.049677,0.056317,0.064300,0.072466,0.078940,0.085107,0.091746,0.089800,0.094219,0.098023,0.093886,0.093357,0.089392,0.083546,0.074854,0.068698,0.058484,0.047781,0.037983,0.024919,0.013318,0.005078,-0.009988,-0.023713,NaN,-0.047698,-0.049313,-0.060511,-0.073792,-0.075075,-0.081455,-0.083474,-0.086909,-0.094180,-0.092702,-0.091679,-0.085901,-0.082367,-0.078794,-0.074186,-0.066043,-0.059683,-0.053142,-0.042573,-0.035267,-0.027048,-0.022119,-0.016386,-0.009078,-0.001492,0.002268,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,-0.004635,0.002621,0.011303,0.020075,0.030636,0.042982,0.054569,0.067122,0.075880,0.084833,0.093704,0.099019,0.098946,0.102072,0.099916,0.102177,0.093481,0.086911,0.075367,0.066970,0.054292,0.039131,0.023116,0.012335,-0.004441,-0.022855,NaN,-0.048715,-0.059313,-0.071435,-0.083780,-0.085361,-0.092039,-0.093919,-0.093111,-0.093556,-0.094407,-0.089988,-0.079510,-0.070049,-0.060268,-0.052920,-0.039227,-0.031720,-0.017772,-0.008100,0.001090,0.009420,0.012104,0.018656,0.020643,0.026849,0.026757,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.048720,0.056171,0.060958,0.065625,0.073759,0.077656,0.082836,0.088200,0.087604,0.088381,0.092590,0.090109,0.085807,0.080922,0.073117,0.072585,0.064955,0.057524,0.049173,0.038479,0.031714,0.025089,0.010862,0.000910,-0.007103,-0.018479,NaN,-0.035357,-0.041673,-0.048410,-0.061241,-0.060342,-0.070013,-0.074547,-0.078856,-0.082534,-0.088617,-0.088180,-0.082884,-0.083765,-0.077993,-0.082259,-0.075011,-0.072039,-0.064868,-0.060766,-0.055004,-0.048772,-0.040847,-0.035368,-0.030418,-0.024877,-0.017898,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.043197,0.050823,0.055739,0.064718,0.067525,0.075536,0.079543,0.083947,0.087457,0.085642,0.091836,0.089220,0.087612,0.086194,0.083785,0.079365,0.074285,0.065922,0.059706,0.051486,0.045525,0.037994,0.023316,0.017105,0.009247,-0.002885,NaN,-0.022572,-0.027773,-0.036475,-0.046397,-0.050755,-0.054862,-0.064365,-0.067844,-0.076545,-0.079968,-0.081860,-0.078654,-0.077070,-0.077079,-0.076428,-0.074720,-0.068200,-0.068842,-0.060553,-0.056232,-0.050628,-0.044691,-0.038801,-0.032788,-0.026161,-0.021567,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.037800,0.043046,0.051589,0.060377,0.066820,0.073464,0.079258,0.086044,0.089791,0.091389,0.096153,0.094318,0.094343,0.090533,0.086481,0.085257,0.079231,0.071665,0.061523,0.056343,0.046742,0.036429,0.024315,0.015199,0.004595,-0.009157,NaN,-0.029387,-0.036826,-0.045494,-0.057960,-0.059321,-0.067214,-0.071211,-0.077542,-0.084892,-0.088821,-0.089668,-0.085863,-0.082709,-0.079426,-0.079802,-0.074833,-0.068799,-0.063149,-0.058241,-0.050693,-0.043387,-0.038183,-0.030476,-0.023402,-0.015471,-0.012760,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.052851,0.058414,0.061248,0.062497,0.065303,0.067717,0.069242,0.070563,0.070071,0.067756,0.067716,0.065951,0.061400,0.058279,0.053428,0.048492,0.042571,0.036355,0.030258,0.025861,0.021149,0.012425,0.006608,0.000718,-0.007203,-0.012672,NaN,-0.028517,-0.030834,-0.036158,-0.046722,-0.046026,-0.050894,-0.052499,-0.058684,-0.067082,-0.069801,-0.071196,-0.065569,-0.067853,-0.065630,-0.073891,-0.069078,-0.065965,-0.066082,-0.064745,-0.061460,-0.058997,-0.051283,-0.049969,-0.044407,-0.041364,-0.036478,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.053410,0.060560,0.064475,0.069694,0.069375,0.078561,0.082353,0.082878,0.084518,0.082793,0.084669,0.082006,0.080339,0.076362,0.073579,0.070989,0.067545,0.059338,0.054590,0.050989,0.041081,0.035848,0.023341,0.018061,0.012440,0.005035,NaN,-0.014015,-0.017225,-0.025786,-0.035221,-0.038320,-0.041024,-0.047144,-0.051785,-0.062026,-0.065479,-0.070020,-0.067112,-0.067424,-0.067690,-0.069700,-0.071623,-0.065495,-0.067916,-0.065938,-0.062835,-0.056742,-0.050819,-0.046193,-0.042921,-0.041104,-0.034043,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.000130,0.008152,0.016414,0.024264,0.035115,0.045334,0.056262,0.067888,0.076438,0.084642,0.094362,0.097646,0.099571,0.101619,0.100014,0.101933,0.096914,0.089252,0.082499,0.071643,0.061171,0.050649,0.035215,0.022496,0.011067,-0.005339,NaN,-0.032957,-0.043797,-0.054676,-0.067428,-0.074812,-0.082240,-0.083760,-0.088286,-0.094363,-0.095501,-0.092753,-0.086347,-0.080655,-0.072953,-0.067607,-0.058736,-0.050929,-0.040537,-0.031695,-0.019284,-0.012789,-0.006962,0.000206,0.004925,0.012848,0.014716,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.050642,0.057440,0.062189,0.066367,0.071077,0.078873,0.083012,0.085358,0.085672,0.083839,0.086175,0.084476,0.079408,0.074527,0.070170,0.064064,0.057030,0.046967,0.038653,0.029871,0.021075,0.010747,-0.000785,-0.005922,-0.016294,-0.027629,NaN,-0.047029,-0.051672,-0.057533,-0.071173,-0.071475,-0.075157,-0.080194,-0.084437,-0.090636,-0.091665,-0.088927,-0.086091,-0.084047,-0.081842,-0.077665,-0.075075,-0.069285,-0.065067,-0.056945,-0.049685,-0.044234,-0.039103,-0.032985,-0.025637,-0.020517,-0.014438,NaN,NaN,NaN,NaN,NaN
